Source File,Page,Period,Line
670_1477905203603.pdf,3,Unknown Period,5.09 for the period (Rs.) * (0.36) 2.57 0.46 0.38
670_1477905203603.pdf,3,Unknown Period,"*Computed based on 59,861,512 ordinary shares on issue as at 30/09/2016"
670_1477905203603.pdf,3,Unknown Period,The notes to the financial statements on pages from 9 to 10 form an integral part of the financial statements.
670_1477905203603.pdf,4,Unknown Period,year to 06 months to 06 months to(Decrease) 03 months to 03 months to(Decrease)
670_1477905203603.pdf,4,Unknown Period,31/03/2016 30/09/2016 30/09/2015 % 30/09/2016 30/09/2015 %
670_1477905203603.pdf,4,Unknown Period,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1477905203603.pdf,4,Unknown Period,"1,685,401 Turnover 909,983 909,302 0 509,148 420,651 2 1"
670_1477905203603.pdf,4,Unknown Period,"(1,242,316) Cost of sales (683,169) (646,925) 6 (384,706) (289,245) 3 3"
670_1477905203603.pdf,4,Unknown Period,"443,085 Gross profit 226,814 262,377 (14) 124,442 131,406 (5)"
670_1477905203603.pdf,4,Unknown Period,"191,942 Other income and gains 45,235 6,863 5 59 42,104 3,952 9 65"
670_1477905203603.pdf,4,Unknown Period,"(25,598) Distribution costs (11,543) (26,825) (57) ( 184) (14,187) (99)"
670_1477905203603.pdf,4,Unknown Period,"(429,976) Administrative expenses (213,355) (209,841) 2 (110,572) (100,339) 1 0"
670_1477905203603.pdf,4,Unknown Period,- Other expenses ( 904) - - ( 904) - -
670_1477905203603.pdf,4,Unknown Period,"15,290 investment and other amounts ( 86) - - 398 - -"
670_1477905203603.pdf,4,Unknown Period,"(66,880) Finance costs (42,423) (38,965) 9 (27,233) (34,165) (20)"
670_1477905203603.pdf,4,Unknown Period,"5,001 Finance income 3,231 2,404 3 4 1,579 ( 1,851) (185)"
670_1477905203603.pdf,4,Unknown Period,"132,864 Profit / (loss) before tax 6,969 ( 3,987) (275) 29,630 (15,184) (295)"
670_1477905203603.pdf,4,Unknown Period,"5,760 Tax expense 667 ( 1,462) (146) 143 1,116 (87)"
670_1477905203603.pdf,4,Unknown Period,"138,624 Profit / (loss) for the period 7,636 ( 5,449) (240) 29,773 (14,068) (312)"
670_1477905203603.pdf,4,Unknown Period,2.32 for the period (Rs.) * 0.13 ( 0.09) 0.50 ( 0.24)
670_1477905203603.pdf,4,Unknown Period,2.32 for the period (Rs.) * 0.13 ( 0.09) 0.50 ( 0.24)
670_1477905203603.pdf,4,Unknown Period,"*Computed based on 59,861,512 ordinary shares on issue as at 30/09/2016"
670_1477905203603.pdf,4,Unknown Period,The notes to the financial statements on pages from 9 to 10 form an integral part of the financial statements.
670_1477905203603.pdf,5,Unknown Period,year to 06 months to 06 months to (Decrease) 03 months to 03 months to(Decrease)
670_1477905203603.pdf,5,Unknown Period,31/03/2016 30/09/2016 30/09/2015 % 30/09/2016 30/09/2015 %
670_1477905203603.pdf,5,Unknown Period,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1477905203603.pdf,5,Unknown Period,"433,528 Profit / (loss) for the period ( 98,029) 154,130 (2) ( 44,274) 10,100 (5)"
670_1477905203603.pdf,5,Unknown Period,"269,538 Equity holders of the parent 35,172 64,957 (0) 44,872 20,082 1"
670_1477905203603.pdf,5,Unknown Period,"122,633 Non-controlling interest ( 59,668) ( 21,181) 2 ( 71,270) (751) 94"
670_1477905203603.pdf,5,Unknown Period,The notes to the financial statements on pages from 9 to 10 form an integral part of the financial statements.
670_1477905203603.pdf,6,Unknown Period,year to 06 months to 06 months to (Decrease) 03 months to 03 months to(Decrease)
670_1477905203603.pdf,6,Unknown Period,31/03/2016 30/09/2016 30/09/2015 % 30/09/2016 30/09/2015 %
670_1477905203603.pdf,6,Unknown Period,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1477905203603.pdf,6,Unknown Period,"138,624 Profit / (loss) for the period 7,636 ( 5,449) (2) 29,773 ( 14,068) (3)"
670_1477905203603.pdf,6,Unknown Period,The notes to the financial statements on pages from 9 to 10 form an integral part of the financial statements.
670_1477905203603.pdf,7,Unknown Period,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1477905203603.pdf,7,Unknown Period,"12,188,554 475,894 Property, plant and equipment 12,174,578 13,014,362 459,180 451,045"
670_1477905203603.pdf,7,Unknown Period,"59,501 - Lease rental paid in advance 58,870 60,132 - -"
670_1477905203603.pdf,7,Unknown Period,"249,059 38,328 Formers (moulds) 246,297 232,942 23,988 42,631"
670_1477905203603.pdf,7,Unknown Period,"342,798 - Biological assets 346,424 312,238 - -"
670_1477905203603.pdf,7,Unknown Period,"175,201 - Intangible assets 174,657 175,994 - -"
670_1477905203603.pdf,7,Unknown Period,"- 3,147,684 Investment in subsidiaries - - 3,682,546 3,147,684"
670_1477905203603.pdf,7,Unknown Period,"260,000 - Investment in equity accounted investee 246,831 - - -"
670_1477905203603.pdf,7,Unknown Period,"- 19,789 Amounts due from related parties - - 40,199 -"
670_1477905203603.pdf,7,Unknown Period,22 - Other non-current financial assets 27 26 - -
670_1477905203603.pdf,7,Unknown Period,"43,430 20,744 Deferred tax assets 37,297 28,129 21,411 12,995"
670_1477905203603.pdf,7,Unknown Period,"3,169,682 361,065 Inventories 3,186,412 3,247,063 359,802 392,201"
670_1477905203603.pdf,7,Unknown Period,"3,566,017 767,916 Trade and other receivables 4,240,132 3,748,264 550,551 435,648"
670_1477905203603.pdf,7,Unknown Period,"- 501,123 Amounts due from related parties - - 312,472 1,180,805"
670_1477905203603.pdf,7,Unknown Period,"337,958 46,458 Cash and short term deposits 346,119 356,229 32,396 32,196"
670_1477905203603.pdf,7,Unknown Period,"21,062,913 5,749,635 Total assets 21,622,098 21,858,113 5,811,896 6,062,974"
670_1477905203603.pdf,7,Unknown Period,"450,164 195,128 Capital reserves 453,416 450,164 195,128 195,128"
670_1477905203603.pdf,7,Unknown Period,14 - Available-for-sale reserve 18 17 - -
670_1477905203603.pdf,7,Unknown Period,"6,846,945 2,467,722 Revenue reserves 6,636,529 6,820,221 2,355,635 2,362,005"
670_1477905203603.pdf,7,Unknown Period,"7,895,738 3,261,465 the parent 7,688,578 7,869,017 3,149,378 3,155,748"
670_1477905203603.pdf,7,Unknown Period,"2,379,327 - Non-controlling interest 1,900,791 2,425,794 - -"
670_1477905203603.pdf,7,Unknown Period,"10,275,065 3,261,465 Total equity 9,589,369 10,294,811 3,149,378 3,155,748"
670_1477905203603.pdf,7,Unknown Period,"2,085,929 - Interest-bearing loans and borrowings 2,431,517 1,971,357 - -"
670_1477905203603.pdf,7,Unknown Period,"673,864 - Deferred income 677,111 651,350 - -"
670_1477905203603.pdf,7,Unknown Period,"2,632,694 380,492 Defined benefit obligations 2,678,044 2,596,100 342,542 335,805"
670_1477905203603.pdf,7,Unknown Period,"52,563 - Agents' indemnity fund 56,392 48,725 - -"
670_1477905203603.pdf,7,Unknown Period,"565,781 - Deferred tax liabilities 550,459 490,509 - -"
670_1477905203603.pdf,7,Unknown Period,"2,486,355 305,472 Trade and other payables 2,651,846 2,425,146 361,711 243,239"
670_1477905203603.pdf,7,Unknown Period,"7,594 7,594 Unclaimed dividends / dividends payable 7,132 7,074 7,132 7,074"
670_1477905203603.pdf,7,Unknown Period,"1,891,334 295,234 Short-term loans and bank overdrafts 2,386,154 3,130,315 747,125 1,012,091"
670_1477905203603.pdf,7,Unknown Period,"372,523 - Interest-bearing loans and borrowings 573,461 216,180 - -"
670_1477905203603.pdf,7,Unknown Period,"- 1,499,378 Amounts due to related parties - - 1,204,008 1,309,017"
670_1477905203603.pdf,7,Unknown Period,"19,211 - Income tax payable 20,613 26,546 - -"
670_1477905203603.pdf,7,Unknown Period,"10,787,848 2,488,170 Total liabilities"
670_1477905203603.pdf,7,Unknown Period,"21,062,913 5,749,635 Total equity and liabilities 21,622,098 21,858,113 5,811,896 6,062,974"
670_1477905203603.pdf,7,Unknown Period,The notes to the financial statements on pages from 9 to 10 form an integral part of the financial statements.
670_1477905203603.pdf,7,Unknown Period,"The Financial Position as at 30/09/2016, and Income Statements, Statement of Changes in Equity and Statements of Cash Flow for the six months"
670_1477905203603.pdf,7,Unknown Period,It is certified that the interim financial statements have been prepared in compliance with the requirements of the Companies Act No.7 of 2007.
670_1477905203603.pdf,8,Unknown Period,For the period ended 30/09/2016
670_1477905203603.pdf,8,Unknown Period,Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000
670_1477905203603.pdf,8,Unknown Period,"Profit / loss) for the period - - - - - - - (21,493) - (21,493) ( 76,536) (98,029)"
670_1477905203603.pdf,8,Unknown Period,"Total other comprehensive income - - - - 4 - - - 56,661 56,665 1 6,868 73,533"
670_1477905203603.pdf,8,Unknown Period,"Transfer to Legal reserve - - - 3,252 - - - (3,252) - - - -"
670_1477905203603.pdf,8,Unknown Period,For the period ended 30/09/2015
670_1477905203603.pdf,8,Unknown Period,"Profit / (loss) for the period - - - - - - - 154,138 - 154,138 (8) 154,130"
670_1477905203603.pdf,8,Unknown Period,"Transfer to Legal reserve - - - 5,833 - - - (5,833) - - - -"
670_1477905203603.pdf,8,Unknown Period,For the period ended 30/09/2016
670_1477905203603.pdf,8,Unknown Period,Rs'000 Rs'000 Rs'000 Rs'000 Rs'000
670_1477905203603.pdf,8,Unknown Period,"Profit for the period - - - 7,636 7,636"
670_1477905203603.pdf,8,Unknown Period,For the period ended 30/09/2015
670_1477905203603.pdf,8,Unknown Period,"Profit for the period - - - (5,449) ( 5,449)"
670_1477905203603.pdf,8,Unknown Period,The notes to the financial statements on pages from 9 to 10 form an integral part of the financial statements.
670_1485853545729.pdf,3,Unknown Period,year to 09 months to 09 months to (Decrease) 03 months to 03 months to(Decrease)
670_1485853545729.pdf,3,Unknown Period,31/03/2016 31/12/2016 31/12/2015 % 31/12/2016 31/12/2015 %
670_1485853545729.pdf,3,Unknown Period,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1485853545729.pdf,3,Unknown Period,"21,931,303 Turnover 17,738,258 15,985,421 1 1 6,196,358 5,041,686 23"
670_1485853545729.pdf,3,Unknown Period,"(18,452,976) Cost of sales (15,185,529) (13,602,436) 1 2 (5,128,238) (4,231,321) 21"
670_1485853545729.pdf,3,Unknown Period,"3,478,327 Gross profit 2,552,729 2,382,985 7 1,068,120 810,365 32"
670_1485853545729.pdf,3,Unknown Period,"240,004 Other income and gains 71,872 92,793 (23) 32,301 24,666 31"
670_1485853545729.pdf,3,Unknown Period,"(577,651) Distribution costs (377,170) (367,388) 3 (125,996) (129,471) (3)"
670_1485853545729.pdf,3,Unknown Period,"(2,269,748) Administrative expenses (1,681,886) (1,634,504) 3 (560,068) (555,530) 1"
670_1485853545729.pdf,3,Unknown Period,"(2,975) Other expenses (904) - - - - -"
670_1485853545729.pdf,3,Unknown Period,"(346,711) Finance costs (300,431) (244,179) 2 3 (131,356) (77,421) 70"
670_1485853545729.pdf,3,Unknown Period,"126,935 Finance income 41,482 73,113 (43) 9,237 2,776 233"
670_1485853545729.pdf,3,Unknown Period,"- accounted investee (net of tax) (64,939) - (51,770) -"
670_1485853545729.pdf,3,Unknown Period,"648,181 Profit before tax 240,753 302,820 (20) 240,468 75,385 219"
670_1485853545729.pdf,3,Unknown Period,"(214,653) Tax expense (190,175) (186,499) 2 (91,861) (113,194) (19)"
670_1485853545729.pdf,3,Unknown Period,"433,528 Profit / (loss) for the period 50,578 116,321 (57) 148,607 (37,809) ( 493)"
670_1485853545729.pdf,3,Unknown Period,"304,604 Equity holders of the parent 85,251 75,268 1 3 106,744 (78,870) ( 235)"
670_1485853545729.pdf,3,Unknown Period,"128,924 Non-controlling interest (34,673) 41,053 (184) 41,863 41,061 2"
670_1485853545729.pdf,3,Unknown Period,"433,528 Profit / (loss) for the period 50,578 116,321 (57) 148,607 (37,809) ( 493)"
670_1485853545729.pdf,3,Unknown Period,5.09 for the period (Rs.) * 1.42 1.26 1.78 (1.32)
670_1485853545729.pdf,3,Unknown Period,5.09 for the period (Rs.) * 1.42 1.26 1.78 (1.32)
670_1485853545729.pdf,3,Unknown Period,"*Computed based on 59,861,512 ordinary shares on issue as at 31/12/2016"
670_1485853545729.pdf,3,Unknown Period,The notes to the financial statements on pages from 9 to 10 form an integral part of the financial statements.
670_1485853545729.pdf,4,Unknown Period,year to 09 months to 09 months to(Decrease) 03 months to 03 months to(Decrease)
670_1485853545729.pdf,4,Unknown Period,31/03/2016 31/12/2016 31/12/2015 % 31/12/2016 31/12/2015 %
670_1485853545729.pdf,4,Unknown Period,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1485853545729.pdf,4,Unknown Period,"1,685,401 Turnover 1,364,118 1,284,843 6 454,135 375,541 2 1"
670_1485853545729.pdf,4,Unknown Period,"(1,242,316) Cost of sales (1,038,153) (952,228) 9 (354,984) (305,303) 1 6"
670_1485853545729.pdf,4,Unknown Period,"443,085 Gross profit 325,965 332,615 (2) 99,151 70,238 4 1"
670_1485853545729.pdf,4,Unknown Period,"191,942 Other income and gains 138,267 182,505 (24) 93,032 175,642 (47)"
670_1485853545729.pdf,4,Unknown Period,"(25,598) Distribution costs (16,814) (43,335) (61) ( 5,271) (16,510) (68)"
670_1485853545729.pdf,4,Unknown Period,"(429,976) Administrative expenses (319,583) (323,449) (1) (106,228) (113,608) (6)"
670_1485853545729.pdf,4,Unknown Period,"15,290 investment and other amounts ( 192) - - ( 106) - -"
670_1485853545729.pdf,4,Unknown Period,"(66,880) Finance costs (72,658) (66,182) 1 0 (30,235) (27,217) 1 1"
670_1485853545729.pdf,4,Unknown Period,"5,001 Finance income 6,283 3,379 8 6 3,052 975 2 13"
670_1485853545729.pdf,4,Unknown Period,"132,864 Profit / (loss) before tax 60,364 85,533 (29) 53,395 89,520 (40)"
670_1485853545729.pdf,4,Unknown Period,"5,760 Tax (expense) / release 2,668 2,844 (6) 2,001 4,306 (54)"
670_1485853545729.pdf,4,Unknown Period,"138,624 Profit / (loss) for the period 63,032 88,377 (29) 55,396 93,826 (41)"
670_1485853545729.pdf,4,Unknown Period,2.32 for the period (Rs.) * 1.05 1.48 0.93 1.57
670_1485853545729.pdf,4,Unknown Period,2.32 for the period (Rs.) * 1.05 1.48 0.93 1.57
670_1485853545729.pdf,4,Unknown Period,"*Computed based on 59,861,512 ordinary shares on issue as at 31/12/2016"
670_1485853545729.pdf,4,Unknown Period,The notes to the financial statements on pages from 9 to 10 form an integral part of the financial statements.
670_1485853545729.pdf,5,Unknown Period,year to 09 months to 09 months to (Decrease) 03 months to 03 months to(Decrease)
670_1485853545729.pdf,5,Unknown Period,31/03/2016 31/12/2016 31/12/2015 % 31/12/2016 31/12/2015 %
670_1485853545729.pdf,5,Unknown Period,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1485853545729.pdf,5,Unknown Period,"433,528 Profit / (loss) for the period 50,578 116,321 (57) 148,607 ( 37,809) ( 493)"
670_1485853545729.pdf,5,Unknown Period,"269,538 Equity holders of the parent 98,671 52,130 89 63,499 ( 12,827) ( 595)"
670_1485853545729.pdf,5,Unknown Period,"122,633 Non-controlling interest ( 17,920) 41,210 (143) 41,748 62,391 (33)"
670_1485853545729.pdf,5,Unknown Period,The notes to the financial statements on pages from 9 to 10 form an integral part of the financial statements.
670_1485853545729.pdf,6,Unknown Period,year to 09 months to 09 months to (Decrease) 03 months to 03 months to(Decrease)
670_1485853545729.pdf,6,Unknown Period,31/03/2016 31/12/2016 31/12/2015 % 31/12/2016 31/12/2015 %
670_1485853545729.pdf,6,Unknown Period,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1485853545729.pdf,6,Unknown Period,"138,624 Profit / (loss) for the period 63,032 88,377 (29) 55,396 93,826 (41)"
670_1485853545729.pdf,6,Unknown Period,The notes to the financial statements on pages from 9 to 10 form an integral part of the financial statements.
670_1485853545729.pdf,7,Unknown Period,Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000 Rs.'000
670_1485853545729.pdf,7,Unknown Period,"12,188,554 475,894 Property, plant and equipment 12,212,411 13,644,322 504,152 468,087"
670_1485853545729.pdf,7,Unknown Period,"59,501 - Lease rental paid in advance 58,554 59,816 - -"
670_1485853545729.pdf,7,Unknown Period,"249,059 38,328 Formers (moulds) 266,020 240,973 28,051 39,717"
670_1485853545729.pdf,7,Unknown Period,"342,798 - Biological assets 348,519 313,468 - -"
670_1485853545729.pdf,7,Unknown Period,"175,201 - Intangible assets 174,385 175,679 - -"
670_1485853545729.pdf,7,Unknown Period,"- 3,147,684 Investment in subsidiaries - - 3,682,546 3,147,684"
670_1485853545729.pdf,7,Unknown Period,"260,000 - Investment in equity accounted investee 229,061 - - -"
670_1485853545729.pdf,7,Unknown Period,"- 19,789 Amounts due from related parties - - 38,644 -"
670_1485853545729.pdf,7,Unknown Period,22 - Other non-current financial assets 25 25 - -
670_1485853545729.pdf,7,Unknown Period,"43,430 20,744 Deferred tax assets 38,612 32,437 23,412 17,301"
670_1485853545729.pdf,7,Unknown Period,"3,566,017 767,916 Trade and other receivables 4,020,620 3,499,591 477,348 512,351"
670_1485853545729.pdf,7,Unknown Period,"- 501,123 Amounts due from related parties - - 433,572 1,092,833"
670_1485853545729.pdf,7,Unknown Period,"337,958 46,458 Cash and short term deposits 578,292 293,209 127,142 60,269"
670_1485853545729.pdf,7,Unknown Period,"21,062,913 5,749,635 Total assets 22,032,760 22,063,545 6,009,128 5,941,711"
670_1485853545729.pdf,7,Unknown Period,"450,164 195,128 Capital reserves 453,416 450,164 195,128 195,128"
670_1485853545729.pdf,7,Unknown Period,14 - Available-for-sale reserve 16 17 - -
670_1485853545729.pdf,7,Unknown Period,"6,846,945 2,467,722 Revenue reserves 6,700,030 6,628,971 2,411,031 2,457,391"
670_1485853545729.pdf,7,Unknown Period,"7,895,738 3,261,465 the parent 7,752,077 7,677,767 3,204,774 3,251,134"
670_1485853545729.pdf,7,Unknown Period,"2,379,327 - Non-controlling interest 1,935,691 2,446,654 - -"
670_1485853545729.pdf,7,Unknown Period,"10,275,065 3,261,465 Total equity 9,687,768 10,124,421 3,204,774 3,251,134"
670_1485853545729.pdf,7,Unknown Period,"2,085,929 - Interest-bearing loans and borrowings 2,282,335 2,417,263 - -"
670_1485853545729.pdf,7,Unknown Period,"673,864 - Deferred income 694,138 668,239 - -"
670_1485853545729.pdf,7,Unknown Period,"2,632,694 380,492 Defined benefit obligations 2,733,998 2,651,715 348,132 336,807"
670_1485853545729.pdf,7,Unknown Period,"52,563 - Agents' indemnity fund 56,264 51,644 - -"
670_1485853545729.pdf,7,Unknown Period,"565,781 - Deferred tax liabilities 576,295 555,740 - -"
670_1485853545729.pdf,7,Unknown Period,"2,486,355 305,472 Trade and other payables 2,762,944 2,834,602 364,444 330,629"
670_1485853545729.pdf,7,Unknown Period,"7,594 7,594 Unclaimed dividends / dividends payable 6,860 5,440 6,860 5,440"
670_1485853545729.pdf,7,Unknown Period,"1,891,334 295,234 Short-term loans and bank overdrafts 2,446,122 2,405,908 817,823 672,670"
670_1485853545729.pdf,7,Unknown Period,"372,523 - Interest-bearing loans and borrowings 734,668 313,068 - -"
670_1485853545729.pdf,7,Unknown Period,"- 1,499,378 Amounts due to related parties - - 1,267,095 1,345,031"
670_1485853545729.pdf,7,Unknown Period,"19,211 - Income tax payable 51,368 35,505 - -"
670_1485853545729.pdf,7,Unknown Period,"10,787,848 2,488,170 Total liabilities"
670_1485853545729.pdf,7,Unknown Period,"21,062,913 5,749,635 Total equity and liabilities 22,032,760 22,063,545 6,009,128 5,941,711"
670_1485853545729.pdf,7,Unknown Period,The notes to the financial statements on pages from 9 to 10 form an integral part of the financial statements.
670_1485853545729.pdf,7,Unknown Period,"The Financial Position as at 31/12/2016, and Income Statements, Statement of Changes in Equity and Statements of Cash Flow for the nine"
670_1485853545729.pdf,7,Unknown Period,It is certified that the interim financial statements have been prepared in compliance with the requirements of the Companies Act No.7 of 2007.
670_1485853545729.pdf,8,Unknown Period,For the period ended 31/12/2016
670_1485853545729.pdf,8,Unknown Period,Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000 Rs'000
670_1485853545729.pdf,8,Unknown Period,"Profit / loss) for the period - - - - - - - 85,251 - 8 5,251 ( 34,673) 50,578"
670_1485853545729.pdf,8,Unknown Period,"Total other comprehensive income - - - - 2 - - - 13,418 1 3,420 16,753 30,173"
670_1485853545729.pdf,8,Unknown Period,"Transfer to Legal reserve - - - 3 ,252 - - - (3,252) - - - -"
